account_name,isin,accounting_year,g_S1,g_S2,FACTSET_ENTITY_ID
"The Kansai Electric Power Co., Inc.",JP3228600007,2015,4.180328689e7,9933.66,05HWC3-E
"The Tokyo Electric Power Company Holdings, Inc (TEPCO)",JP3585800000,2015,9.1422e7,4300000,05FQ8F-E
Toda Corporation,JP3627000007,2015,52336.0,25504,05HYW4-E
"Tokio Marine Holdings, Inc.",JP3910660004,2015,14954.0,77854,05HWBX-E
Tokmanni,FI4000197934,2015,346.0,23105,0FB2RK-E
Tokyo Electron Ltd.,JP3571400005,2015,19736.0,136297,05HWCG-E
"Tokyu Construction Co., Ltd.",JP3567410000,2015,42837.7,16609,05HZKB-E
Tokyu Corporation,JP3574200006,2015,698576.0,698576,05HWGJ-E
Trelleborg AB,SE0000114837,2015,96900.0,183100,05HYTR-E
Trimble Inc.,US8962391004,2015,4383.35,6415.63,00182C-E
True Corporation,TH0375010Z06,2015,18235.0,297317,0025Z4-E
Unite Students,GB0006928617,2015,5373.0,52382,05J0C0-E
"Valvoline, LLC",US92047W1018,2015,9227.0,23992,08B2QB-E
Van Lanschot Kempen NV,NL0000302636,2015,3565.0,160,05HZZZ-E
Veolia Environnement SA,FR0000124141,2015,2.6852e7,7681000,0024DP-E
VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,TRAVESTL91H6,2015,2959.0,57028,05J0F6-E
Vifor Pharma AG,CH0364749348,2015,3338.0,480,05HZQ4-E
VINCI,FR0000125486,2015,1.951489e6,281554,003K9V-E
Virgin Money UK PLC,GB00BD6GN030,2015,3835.0,16743,0FVDQ8-E
Vopak,NL0009432491,2015,189000.0,260000,05HXJK-E
Wärtsilä Corporation,FI0009003727,2015,63441.0,60317,05HYXL-E
Westpac Banking Corporation,AU000000WBC1,2015,11102.0,145599,05F0Y5-E
Weyerhaeuser Company,US9621661043,2015,450000.0,770000,000YVQ-E
Yakult Honsha Co Ltd.,JP3931600005,2015,39215.0,60262,05HWQ7-E
Yara International ASA,NO0010208051,2015,1.5255093e7,840952,005KQ2-E
YES BANK Limited,INE528G01035,2015,1651.0,30946,0662TF-E
Zurich Insurance Group,CH0011075394,2015,26478.01,69765.19,05GGL5-E
